Main_category,Sub_category,Item,Conditions,Effective_date,Unit_cost
SÉR- OG STJÓRNKERFI,Krosstengibretti og ljósleiðaraskúffur,Ljósleiðaraskúffa,uppsett í 19'' rekka,09.05.2025,1
SÉR- OG STJÓRNKERFI,Ljósleiðarakerfi,Tenging/splæsing á ljósleiðara blástursstrengur,1 þráður,15.07.2010,7.2
SÉR- OG STJÓRNKERFI,Ljósleiðarakerfi,Tenging/splæsing á ljósleiðara blástursstrengur,12 þræðir,04.10.2019,17.2
SÉR- OG STJÓRNKERFI,Ljósleiðarakerfi,Tenging/splæsing á ljósleiðara blástursstrengur,144 þræðir,04.10.2019,136.2
SÉR- OG STJÓRNKERFI,Ljósleiðarakerfi,Tenging/splæsing á ljósleiðara blástursstrengur,2 þræðir,04.10.2019,8.1
SÉR- OG STJÓRNKERFI,Ljósleiðarakerfi,Tenging/splæsing á ljósleiðara blástursstrengur,24 þræðir,04.10.2019,28
SÉR- OG STJÓRNKERFI,Ljósleiðarakerfi,Tenging/splæsing á ljósleiðara blástursstrengur,4 þræðir,04.10.2019,9.9
SÉR- OG STJÓRNKERFI,Ljósleiðarakerfi,Tenging/splæsing á ljósleiðara blástursstrengur,48 þræðir,04.10.2019,49.7
SÉR- OG STJÓRNKERFI,Ljósleiðarakerfi,Tenging/splæsing á ljósleiðara blástursstrengur,72 þræðir,04.10.2019,71.3
SÉR- OG STJÓRNKERFI,Ljósleiðarakerfi,Tenging/splæsing á ljósleiðara jarðstrengur,12 þræðir,04.10.2019,18.4
SÉR- OG STJÓRNKERFI,Ljósleiðarakerfi,Tenging/splæsing á ljósleiðara jarðstrengur,144 þræðir,04.10.2019,137.4
SÉR- OG STJÓRNKERFI,Ljósleiðarakerfi,Tenging/splæsing á ljósleiðara jarðstrengur,24 þræðir,04.10.2019,29.2
SÉR- OG STJÓRNKERFI,Ljósleiðarakerfi,Tenging/splæsing á ljósleiðara jarðstrengur,4 þræðir,04.10.2019,11.1
SÉR- OG STJÓRNKERFI,Ljósleiðarakerfi,Tenging/splæsing á ljósleiðara jarðstrengur,48 þræðir,04.10.2019,50.9
SÉR- OG STJÓRNKERFI,Ljósleiðarakerfi,Tenging/splæsing á ljósleiðara jarðstrengur,72 þræðir,04.10.2019,72.5
SÉR- OG STJÓRNKERFI,Ljósleiðarakerfi,Tenging/splæsing á ljósleiðara jarðstrengur,paratest á streng Cat5-Cat6,09.02.2016,0.35
SÉR- OG STJÓRNKERFI,Loftnetskerfi,Greiða á loftnetsmastur,-,01.01.2000,5
SÉR- OG STJÓRNKERFI,Loftnetskerfi,Infrarauður sendir/móttakari,-,15.07.2010,0.8
SÉR- OG STJÓRNKERFI,Loftnetskerfi,Loftnetskló,ekki lóðað,01.01.2000,0.4
SÉR- OG STJÓRNKERFI,Loftnetskerfi,Loftnetsmastur,-,01.01.2000,6
SÉR- OG STJÓRNKERFI,Loftnetskerfi,Magnari í loftnetskerfi,-,01.01.2000,2.5
SÉR- OG STJÓRNKERFI,Loftnetskerfi,Modulator IR út,-,15.07.2010,0.8
SÉR- OG STJÓRNKERFI,Loftnetskerfi,Samtengi á loftnetsstreng,-,01.01.2000,0.8
SÉR- OG STJÓRNKERFI,Loftnetskerfi,Scarttengi m/ infrarauðu,-,15.07.2010,0.8
SÉR- OG STJÓRNKERFI,Loftnetskerfi,Sjónvarpsmagnari,-,15.07.2010,0.92
SÉR- OG STJÓRNKERFI,Loftnetskerfi,Stag á loftnetsmastur,-,01.01.2000,2
SÉR- OG STJÓRNKERFI,Loftnetskerfi,Tengill fyrir loftnet,if.,01.01.2000,0.7
SÉR- OG STJÓRNKERFI,Loftnetskerfi,Tengill fyrir loftnet,ul.,01.01.2000,0.9
SÉR- OG STJÓRNKERFI,Loftnetskerfi,TV-deilir IR 2x inn,-,15.07.2010,0.8
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Blásari,tenging,11.02.2025,2
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Brunaloka,tenging stýrispennu og IO merkja,13.08.2024,2
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Brunalokustöð fyrir 16 lokur,uppsetning og tenging án forritunar,03.02.2026,13
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Brunalokustöð fyrir 4 lokur,uppsetning og tenging án forritunar,03.02.2026,8
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Brunalokustöð fyrir 8 lokur,uppsetning og tenging án forritunar,03.02.2026,11
SÉR- OG STJÓRNKERFI,Loftræsikerfi,CO nemi,uppsetning og tenging 3 vírar,13.08.2024,1.2
SÉR- OG STJÓRNKERFI,Loftræsikerfi,CO nemi,uppsetning og tenging 4 vírar,13.08.2024,1.35
SÉR- OG STJÓRNKERFI,Loftræsikerfi,CO nemi,uppsetning og tenging 5 vírar,13.08.2024,1.85
SÉR- OG STJÓRNKERFI,Loftræsikerfi,CO nemi,uppsetning og tenging 6 vírar,13.08.2024,2.2
SÉR- OG STJÓRNKERFI,Loftræsikerfi,CO nemi,uppsetning og tenging 7 vírar,13.08.2024,2.35
SÉR- OG STJÓRNKERFI,Loftræsikerfi,CO nemi,uppsetning og tenging 8 vírar,13.08.2024,2.5
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Flæðistöð (VAV) tenging,tengja fæðispennu og stýrimerki 3 vírar,13.08.2024,1.2
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Flæðistöð (VAV) tenging,tengja fæðispennu og stýrimerki 4 vírar,13.08.2024,1.35
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Flæðistöð (VAV) tenging,tengja fæðispennu og stýrimerki 5 vírar,13.08.2024,1.85
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Flæðistöð (VAV) tenging,tengja fæðispennu og stýrimerki 6 vírar,13.08.2024,2.2
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Flæðistöð (VAV) tenging,tengja fæðispennu og stýrimerki 7 vírar,13.08.2024,2.35
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Flæðistöð (VAV) tenging,tengja fæðispennu og stýrimerki 8 vírar,13.08.2024,2.5
SÉR- OG STJÓRNKERFI,Loftræsikerfi,"Hraðabreytir 1f, <=1A",-,01.01.2000,2.1
SÉR- OG STJÓRNKERFI,Loftræsikerfi,"Hraðabreytir 1f, 1,5-2,2A",-,01.01.2000,3.9
SÉR- OG STJÓRNKERFI,Loftræsikerfi,"Hraðabreytir 1f, 11-17A",-,01.01.2000,9.5
SÉR- OG STJÓRNKERFI,Loftræsikerfi,"Hraðabreytir 1f, 4,5-7,5A",-,01.01.2000,5.4
SÉR- OG STJÓRNKERFI,Loftræsikerfi,"Hraðabreytir 3f, 2,5-7A",-,01.01.2000,9.9
SÉR- OG STJÓRNKERFI,Loftræsikerfi,"Hraðabreytir 3f, 24-35A",-,01.01.2000,17.8
SÉR- OG STJÓRNKERFI,Loftræsikerfi,"Hraðabreytir 3f, 9-18A","3f, 9-18A",01.01.2000,11.9
SÉR- OG STJÓRNKERFI,Loftræsikerfi,IO eining,uppsetning,11.02.2025,3.1
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Mótorloki tengdur,"3ja víra, tengdur, þegar uppsettur",01.01.2000,1.4
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Mótorloki tengdur,"8 víra, tengdur, þegar uppsettur",01.01.2000,2.5
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Olíubrennari og reykrofi ,settir upp og tengdir,01.01.2000,15
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Segulloki,tengdur,01.01.2000,1.2
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Skynjari eða stillir,3 víra tenging,01.01.2000,1.2
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Skynjari eða stillir,4 víra tenging,01.01.2000,1.35
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Skynjari eða stillir,5 víra tenging,01.01.2000,1.85
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Skynjari eða stillir,6 víra tenging,01.01.2000,2.2
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Skynjari eða stillir,7 víra tenging,01.01.2000,2.35
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Skynjari eða stillir,8 víra tenging,01.01.2000,2.5
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Spennir fyrir hita- og loftræsikerfi 250VA ,uppsettir og tengdir,01.01.2000,1.5
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Spennir fyrir hita- og loftræsikerfi 50VA ,uppsettir og tengdir,01.01.2000,1
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Stýrivél,uppsetning og tenging,11.02.2025,10
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Tengingar inn á IO einingu (DI-DO-AI-AO),ein tenging á inngang,11.03.2025,0.78
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Tengingar inn á IO einingu (DI-DO-AI-AO),fjórar tengingar á inngang,11.03.2025,2.04
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Tengingar inn á IO einingu (DI-DO-AI-AO),tvær tengingar á inngang,11.03.2025,1.2
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Tengingar inn á IO einingu (DI-DO-AI-AO),þrjár tengingar á inngang,11.03.2025,1.62
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Vegghitastillir,"inni, settur upp og tengdur",01.01.2000,1.2
SÉR- OG STJÓRNKERFI,Loftræsikerfi,Vegghitastillir,"úti, settur upp og tengdur",01.01.2000,1.9
SÉR- OG STJÓRNKERFI,Loftstýrikerfi,"Loftstýripípa, 12-14 mm",Lagt í strengstiga eða bakka,01.12.2007,0.53
SÉR- OG STJÓRNKERFI,Loftstýrikerfi,"Loftstýripípa, 12-14 mm",r/t Ídráttur,01.12.2007,0.72
SÉR- OG STJÓRNKERFI,Loftstýrikerfi,"Loftstýripípa, 12-14 mm",spenntur,01.12.2007,0.97
SÉR- OG STJÓRNKERFI,Loftstýrikerfi,"Loftstýripípa, 4-6 mm",Lagt í strengstiga eða bakka,01.12.2007,0.22
SÉR- OG STJÓRNKERFI,Loftstýrikerfi,"Loftstýripípa, 4-6 mm",r/t Ídráttur,01.12.2007,0.32
SÉR- OG STJÓRNKERFI,Loftstýrikerfi,"Loftstýripípa, 4-6 mm",spenntur,01.12.2007,0.57
SÉR- OG STJÓRNKERFI,Loftstýrikerfi,"Loftstýripípa, 8-10 mm",Lagt í strengstiga eða bakka,01.12.2007,0.37
SÉR- OG STJÓRNKERFI,Loftstýrikerfi,"Loftstýripípa, 8-10 mm",r/t Ídráttur,01.12.2007,0.51
SÉR- OG STJÓRNKERFI,Loftstýrikerfi,"Loftstýripípa, 8-10 mm",spenntur,01.12.2007,0.76
SÉR- OG STJÓRNKERFI,Myndeftirlitskerfi,Inni kúlumyndavél m. myndstillingu,uppsetning og tenging,01.02.2014,8.07
SÉR- OG STJÓRNKERFI,Myndeftirlitskerfi,"Inni myndavél, linsa/fótur m. myndstillingu",uppsetning og tenging,01.02.2014,8.71
SÉR- OG STJÓRNKERFI,Myndeftirlitskerfi,Loftfesting fyrir kúlumyndavél,uppsetning,03.02.2025,0.8
SÉR- OG STJÓRNKERFI,Myndeftirlitskerfi,Úti kúlumyndavél m. myndstillingu,uppsetning og tenging,01.02.2014,14.59
SÉR- OG STJÓRNKERFI,Myndeftirlitskerfi,"Úti myndavél, linsa/fótur m. myndstillingu",uppsetning og tenging,01.02.2014,15.7
SÉR- OG STJÓRNKERFI,Reyklosunarkerfi,Reykloka,tenging,03.02.2025,2
SÉR- OG STJÓRNKERFI,Reyklosunarkerfi,Rofi fyrir reyklosunarkerfi,uppsetning og tenging tveggja víra ,09.05.2025,1.15
SÉR- OG STJÓRNKERFI,Reyklosunarkerfi,Stjórnstöð reykloka,uppsetning og tenging,03.02.2025,5
SÉR- OG STJÓRNKERFI,Reyksogskerfi,Beygja í reyksogskerfi,-,01.03.2014,0.4
SÉR- OG STJÓRNKERFI,Reyksogskerfi,Reyksogsrör,pr metri með festingu ,01.03.2014,1
SÉR- OG STJÓRNKERFI,Reyksogskerfi,Stjórnstöð reyksogskerfis ein pípa,forritun og uppsetning,01.03.2014,22.39
SÉR- OG STJÓRNKERFI,Reyksogskerfi,Stjórnstöð reyksogskerfis tvær pípur,uppsetning og tenging,03.02.2025,10
SÉR- OG STJÓRNKERFI,Samskiptakerfi fyrir biðsvæði fatlaðra,Handboði,uppsetning,12.06.2025,3
SÉR- OG STJÓRNKERFI,Samskiptakerfi fyrir biðsvæði fatlaðra,Stjórnstöð handboðakerfis,uppsetning og tenging 1-5 strengir,12.06.2025,6
SÉR- OG STJÓRNKERFI,Samskiptakerfi fyrir biðsvæði fatlaðra,Stjórnstöð handboðakerfis,uppsetning og tenging 6+ strengir,12.06.2025,7.5
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,CO skynjari,í dós,03.02.2025,2
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,CO skynjari,utanáliggjandi,03.02.2025,2.6
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,Fjölskynjari með sökkli,fyrir ofan loft,03.02.2025,2.6
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,Fjölskynjari með sökkli,"settur á dós, tenging á sökkli ásamt ísetningu skynjara",21.10.2024,2.1
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,Fjölskynjari með sökkli,"settur utanál á loft eða vinkil, tenging á sökkli ásamt ísetningu skynjara",21.10.2024,2.59
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,Fjölskynjari með sökkli og ljósi,"settur á dós, tenging á sökkli ásamt ísetningu skynjara",21.10.2024,2.25
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,Fjölskynjari með sökkli og ljósi,"settur utanál á loft eða vinkil, tenging á sökkli ásamt ísetningu skynjara",21.10.2024,2.74
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,Fjölskynjari með sökkli og sírenu,"settur á dós, tenging á sökkli ásamt ísetningu skynjara",21.10.2024,2.25
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,Fjölskynjari með sökkli og sírenu,"settur utanál á loft eða vinkil, tenging á sökkli ásamt ísetningu skynjara",21.10.2024,2.74
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,"Fjölskynjari með sökkli, ljósi og sírenu","settur á dós, tenging á sökkli ásamt ísetningu skynjara",21.10.2024,2.4
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,"Fjölskynjari með sökkli, ljósi og sírenu","settur utanál á loft eða vinkil, tenging á sökkli ásamt ísetningu skynjara",21.10.2024,2.89
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,Hitaskynjari,í dós,03.02.2025,2
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,Hitaskynjari,utanáliggjandi,03.02.2025,2.6
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,Hitastrengur,pr. m festur með klemmum,03.02.2025,0.3
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,Hitastrengur,pr. m lagður í stiga,03.02.2025,0.2
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,Hljóðgjafi bjalla í reykskynjarasökkli,-,01.03.2014,1.7
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,Númerainnsetning  í skynjara/sökkul/handboða/einingar,-,01.03.2014,0.3
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,Optískur reykskynjari,í dós,03.02.2025,2
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,Optískur reykskynjari,utanáliggjandi,03.02.2025,2.6
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,Skammhlaupseinangrari m/ sökkli ,Á dós,01.03.2014,2.1
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,Skammhlaupseinangrari m/ sökkli ,Utanáliggjandi,01.03.2014,2.59
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,Skynjari settur í sökkul eftriá,settur í eftirá,01.03.2014,0.15
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,Sökkull fyrir búnað,Á dós,22.11.2024,2.1
SÉR- OG STJÓRNKERFI,Skynjarar fyrir númerað brunaviðvörunarkerfi,Stokkaskynjari,uppsettur í loftstokk og tengdur ,01.03.2014,5.88
SÉR- OG STJÓRNKERFI,Skynjarar fyrir rásaskipt brunaviðvörunarkerfi,Hitaskynjari með sökkli,settur í eftirá,01.11.2024,0.15
SÉR- OG STJÓRNKERFI,Skynjarar fyrir rásaskipt brunaviðvörunarkerfi,Hitaskynjari með sökkli,"uppsettur á dós, tenging á sökkli ásamt ísetningu skynjara ",01.11.2024,2.1
SÉR- OG STJÓRNKERFI,Skynjarar fyrir rásaskipt brunaviðvörunarkerfi,Hitaskynjari með sökkli,"uppsettur utanál. á loft eða vinkil, tenging á sökkli án ísetningar skynjara ",01.11.2024,1.95
SÉR- OG STJÓRNKERFI,Skynjarar fyrir rásaskipt brunaviðvörunarkerfi,Hitaskynjari með sökkli,"uppsettur utanál. á loft eða vinkil, tenging á sökkli ásamt ísetningu skynjara ",01.11.2024,2.59
SÉR- OG STJÓRNKERFI,Skynjarar fyrir rásaskipt brunaviðvörunarkerfi,Ljósdíóða gaumljós f. Skynjara,uppsetning og tenging,01.02.2014,2.09
SÉR- OG STJÓRNKERFI,Skynjarar fyrir rásaskipt brunaviðvörunarkerfi,Reykskynjari með sökkli,í loftstokk,01.02.2014,5.88
SÉR- OG STJÓRNKERFI,Skynjarar fyrir rásaskipt brunaviðvörunarkerfi,Reykskynjari með sökkli,settur í eftirá,01.02.2014,0.15
SÉR- OG STJÓRNKERFI,Skynjarar fyrir rásaskipt brunaviðvörunarkerfi,Reykskynjari með sökkli,"uppsettur á dós, tenging á sökkli ásamt ísetningu skynjara ",01.02.2014,2.1
SÉR- OG STJÓRNKERFI,Skynjarar fyrir rásaskipt brunaviðvörunarkerfi,Reykskynjari með sökkli,"uppsettur utanál. á loft eða vinkil, tenging á sökkli ásamt ísetningu skynjara ",01.02.2014,2.59
SÉR- OG STJÓRNKERFI,Skynjarar fyrir rásaskipt brunaviðvörunarkerfi,Vinkill undir skynjara,uppsetning,01.02.2014,2.49
SÉR- OG STJÓRNKERFI,Stýristrengir,"12x0,75q óskermaður",lagt í R/T rennur eða ídreginn,21.10.2024,0.7
SÉR- OG STJÓRNKERFI,Stýristrengir,"12x0,75q óskermaður",Lagt í strengstiga eða bakka,21.10.2024,0.45
SÉR- OG STJÓRNKERFI,Stýristrengir,"12x0,75q óskermaður",Spenntur,21.10.2024,1
SÉR- OG STJÓRNKERFI,Stýristrengir,"12x1,0q óskermaður",lagt í strengstiga eða bakka,14.10.2024,0.45
SÉR- OG STJÓRNKERFI,Stýristrengir,"12x1,0q óskermaður",R/T rennur eða ídreginn,14.10.2024,0.7
SÉR- OG STJÓRNKERFI,Stýristrengir,"12x1,0q óskermaður",spenntur,14.10.2024,1
SÉR- OG STJÓRNKERFI,Stýristrengir,"12x1,0q Skermaður",lagt í strengstiga eða bakka,14.10.2024,0.45
SÉR- OG STJÓRNKERFI,Stýristrengir,"12x1,0q Skermaður",R/T rennur eða ídreginn,14.10.2024,0.7
SÉR- OG STJÓRNKERFI,Stýristrengir,"12x1,0q Skermaður",spenntur,14.10.2024,1
SÉR- OG STJÓRNKERFI,Stýristrengir,"12x1,5q óskermaður",lagt í strengstiga eða bakka,14.10.2024,0.45
SÉR- OG STJÓRNKERFI,Stýristrengir,"12x1,5q óskermaður",R/T rennur eða ídreginn,14.10.2024,0.7
SÉR- OG STJÓRNKERFI,Stýristrengir,"12x1,5q óskermaður",spenntur,14.10.2024,1
SÉR- OG STJÓRNKERFI,Stýristrengir,"12x1,5q Skermaður",lagt í strengstiga eða bakka,14.10.2024,0.45
SÉR- OG STJÓRNKERFI,Stýristrengir,"12x1,5q Skermaður",R/T rennur eða ídreginn,14.10.2024,0.7
SÉR- OG STJÓRNKERFI,Stýristrengir,"12x1,5q Skermaður",spenntur,14.10.2024,1
SÉR- OG STJÓRNKERFI,Stýristrengir,"18x1,0q óskermaður",lagt í strengstiga eða bakka,14.10.2024,0.45
SÉR- OG STJÓRNKERFI,Stýristrengir,"18x1,0q óskermaður",R/T rennur eða ídreginn,14.10.2024,0.7
SÉR- OG STJÓRNKERFI,Stýristrengir,"18x1,0q óskermaður",spenntur,14.10.2024,1
SÉR- OG STJÓRNKERFI,Stýristrengir,"18x1,0q Skermaður",lagt í strengstiga eða bakka,14.10.2024,0.45
SÉR- OG STJÓRNKERFI,Stýristrengir,"18x1,0q Skermaður",R/T rennur eða ídreginn,14.10.2024,0.7
SÉR- OG STJÓRNKERFI,Stýristrengir,"18x1,0q Skermaður",spenntur,14.10.2024,1
SÉR- OG STJÓRNKERFI,Stýristrengir,"18x1,5q óskermaður",lagt í strengstiga eða bakka,14.10.2024,0.45
SÉR- OG STJÓRNKERFI,Stýristrengir,"18x1,5q óskermaður",R/T rennur eða ídreginn,14.10.2024,0.7
SÉR- OG STJÓRNKERFI,Stýristrengir,"18x1,5q óskermaður",spenntur,14.10.2024,1
SÉR- OG STJÓRNKERFI,Stýristrengir,"18x1,5q Skermaður",lagt í strengstiga eða bakka,14.10.2024,0.45
SÉR- OG STJÓRNKERFI,Stýristrengir,"18x1,5q Skermaður",R/T rennur eða ídreginn,14.10.2024,0.7
SÉR- OG STJÓRNKERFI,Stýristrengir,"18x1,5q Skermaður",spenntur,14.10.2024,1
SÉR- OG STJÓRNKERFI,Stýristrengir,"25x1,0q óskermaður",lagt í strengstiga eða bakka,14.10.2024,0.52
SÉR- OG STJÓRNKERFI,Stýristrengir,"25x1,0q óskermaður",R/T rennur eða ídreginn,14.10.2024,0.8
SÉR- OG STJÓRNKERFI,Stýristrengir,"25x1,0q óskermaður",spenntur,14.10.2024,1.1
SÉR- OG STJÓRNKERFI,Stýristrengir,"25x1,0q Skermaður",lagt í strengstiga eða bakka,14.10.2024,0.52
SÉR- OG STJÓRNKERFI,Stýristrengir,"25x1,0q Skermaður",R/T rennur eða ídreginn,14.10.2024,0.8
SÉR- OG STJÓRNKERFI,Stýristrengir,"25x1,0q Skermaður",spenntur,14.10.2024,1.1
SÉR- OG STJÓRNKERFI,Stýristrengir,"2x0,75q óskermaður",lagt í R/T rennur eða ídreginn,21.10.2024,0.46
SÉR- OG STJÓRNKERFI,Stýristrengir,"2x0,75q óskermaður",Lagt í strengstiga eða bakka,21.10.2024,0.3
SÉR- OG STJÓRNKERFI,Stýristrengir,"2x0,75q óskermaður",Spenntur,21.10.2024,0.71
SÉR- OG STJÓRNKERFI,Stýristrengir,"2x0,75q Skermaður",lagt í R/T rennur eða ídreginn,21.10.2024,0.46
SÉR- OG STJÓRNKERFI,Stýristrengir,"2x0,75q Skermaður",Lagt í strengstiga eða bakka,21.10.2024,0.3
SÉR- OG STJÓRNKERFI,Stýristrengir,"2x0,75q Skermaður",Spenntur,21.10.2024,0.71
SÉR- OG STJÓRNKERFI,Stýristrengir,"2x1,0q óskermaður",lagt í R/T rennur eða ídreginn,21.10.2024,0.46
SÉR- OG STJÓRNKERFI,Stýristrengir,"2x1,0q óskermaður",Lagt í strengstiga eða bakka,21.10.2024,0.3
SÉR- OG STJÓRNKERFI,Stýristrengir,"2x1,0q óskermaður",Spenntur,21.10.2024,0.71
SÉR- OG STJÓRNKERFI,Stýristrengir,"2x1,0q Skermaður",lagt í R/T rennur eða ídreginn,21.10.2024,0.46
SÉR- OG STJÓRNKERFI,Stýristrengir,"2x1,0q Skermaður",lagt í strengstiga eða bakka,21.10.2024,0.3
SÉR- OG STJÓRNKERFI,Stýristrengir,"2x1,0q Skermaður",spenntur,21.10.2024,0.71
SÉR- OG STJÓRNKERFI,Stýristrengir,"2x1,5q óskermaður",lagt í R/T rennur eða ídreginn,21.10.2024,0.46
SÉR- OG STJÓRNKERFI,Stýristrengir,"2x1,5q óskermaður",lagt í strengstiga eða bakka,21.10.2024,0.3
SÉR- OG STJÓRNKERFI,Stýristrengir,"2x1,5q óskermaður",spenntur,21.10.2024,0.71
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x0,75q óskermaður",lagt í R/T rennur eða ídreginn,21.10.2024,0.46
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x0,75q óskermaður",Lagt í strengstiga eða bakka,21.10.2024,0.3
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x0,75q óskermaður",Spenntur,21.10.2024,0.71
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x0,75q Skermaður",lagt í R/T rennur eða ídreginn,21.10.2024,0.46
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x0,75q Skermaður",Lagt í strengstiga eða bakka,21.10.2024,0.3
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x0,75q Skermaður",Spenntur,21.10.2024,0.71
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x1,0q óskermaður",lagt í R/T rennur eða ídreginn,21.10.2024,0.46
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x1,0q óskermaður",Lagt í strengstiga eða bakka,21.10.2024,0.3
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x1,0q óskermaður",Spenntur,21.10.2024,0.71
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x1,0q Skermaður",lagt í R/T rennur eða ídreginn,21.10.2024,0.46
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x1,0q Skermaður",lagt í strengstiga eða bakka,21.10.2024,0.3
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x1,0q Skermaður",spenntur,21.10.2024,0.71
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x1,5q óskermaður",lagt í R/T rennur eða ídreginn,21.10.2024,0.46
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x1,5q óskermaður",Lagt í strengstiga eða bakka,21.10.2024,0.3
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x1,5q óskermaður",m lagðir í skurð m/borða,21.10.2024,0.16
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x1,5q óskermaður",Spenntur,01.08.2024,0.71
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x1,5q Skermaður",lagt í R/T rennur eða ídreginn,21.10.2024,0.46
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x1,5q Skermaður",lagt í strengstiga eða bakka,21.10.2024,0.3
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x1,5q Skermaður",spenntur,21.10.2024,0.71
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x2,5q Skermaður",lagt í R/T rennur eða ídreginn,21.10.2024,0.46
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x2,5q Skermaður",lagt í strengstiga eða bakka,21.10.2024,0.3
SÉR- OG STJÓRNKERFI,Stýristrengir,"3x2,5q Skermaður",spenntur,21.10.2024,0.71
SÉR- OG STJÓRNKERFI,Stýristrengir,"41x1,0q óskermaður",lagt í strengstiga eða bakka,14.10.2024,0.66
SÉR- OG STJÓRNKERFI,Stýristrengir,"41x1,0q óskermaður",R/T rennur eða ídreginn,14.10.2024,1.03
